"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WSF2","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT10"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-06-28","9.84"," 1408","0.16",,,,"83","68","  300","32.0",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-06-29","12.08"," 1842","0.00",,,,"72","64","   20","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-06-30","14.32"," 1706","0.00",,,,"76","64","   20","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-01","13.65"," 1406","0.00",,,,"75","61","   30","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-02","12.30"," 1728","0.00",,,,"68","62","   20","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-03","4.25"," 1423","0.07",,,,"74","62","  100","12.1","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-04","7.61"," 1500","0.00",,,,"83","61","  160","17.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-05","5.82"," 1628","0.00",,,,"87","63","  160","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-06","5.82"," 1216","0.00",,,,"82","71","  210","12.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-07","8.28"," 1737","0.00",,,,"89","70","  220","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-08","10.51"," 1457","0.84",,,,"87","71","  200","21.9","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-09","9.40"," 1110","0.01",,,,"85","75","  240","25.1","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-10","8.05"," 1609","0.00",,,,"87","66","   80","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-11","7.61"," 1230","0.00",,,,"80","63","   50","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-12","5.37"," 1315","0.00",,,,"82","60","   90","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-13","7.16"," 1807","0.00",,,,"83","67","   90","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-14","8.50"," 1505","0.00",,,,"88","73","  100","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-15","6.26"," 1148","0.02",,,,"91","75","   80","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-16","7.38"," 1032","0.01",,,,"93","77","  230","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-17","7.16"," 1613","0.00",,,,"95","77","  220","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-18","9.40"," 1648","0.00",,,,"96","79","  210","21.9",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-19","13.87"," 1313","0.00",,,,"97","75","  330","30.0",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-20","7.16"," 1953","0.01",,,,"88","72","   30","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-21","7.83"," 2002","0.00",,,,"89","72","  360","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-22","7.38"," 2314","0.00",,,,"90","72","  300","28.0",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-23","11.41"," 0009","0.00",,,,"80","65","   30","23.0",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-24","10.51"," 0026","0.00",,,,"73","62","   30","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-25","3.80"," 1537","0.00",,,,"81","58","  100","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-26","10.29"," 1226","0.01",,,,"74","65","  220","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-27","11.41"," 1313","0.00",,,,"68","57","  310","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-28","9.84"," 1518","0.00",,,,"71","55","  270","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-29","7.61"," 1332","0.00",,,,"76","58","   80","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-30","6.04"," 1620","0.00",,,,"74","61","  150","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-07-31","4.25"," 2014","0.18",,,,"75","64","  350","21.0","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-01","7.16"," 1043","0.00",,,,"82","61","  290","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-02","7.61"," 1315","0.41",,,,"86","65","  240","18.1","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-03","8.50"," 1313","0.00",,,,"79","66","   60","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-04","6.93"," 1233","0.00",,,,"74","60","   70","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-05","7.83"," 1405","0.02",,,,"76","63","  220","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-06","9.40"," 1514","0.00",,,,"85","68","  270","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-07","10.51"," 1433","0.01",,,,"91","70","  260","21.9","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-08","10.74"," 0912","0.00",,,,"79","69","   70","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-09","5.59"," 2004","0.00",,,,"84","62","  260","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-10","7.38"," 1632","0.00",,,,"81","68","   60","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-11","5.37"," 1641","0.00",,,,"84","63","  230","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-12","7.61"," 1348","0.66",,,,"85","69","   30","23.9","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-13","11.86"," 1449","0.00",,,,"71","62","   20","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-14","6.93"," 1353","0.00",,,,"71","58","   70","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-15","4.92"," 1724","0.00",,,,"74","57","  260","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-16","5.82"," 1450","0.00",,,,"82","58","   90","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-17","6.26"," 1513","0.00",,,,"79","60","   60","16.1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-18","4.92"," 1328","0.00",,,,"81","62","   90","13.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-19","4.70"," 1645","0.00",,,,"86","63","  240","15.0",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-20","7.61"," 1452","0.00",,,,"88","68","  230","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-21","9.40"," 1101","0.05",,,,"91","70","  240","17.0",,,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-22","6.93"," 1009","0.36",,,,"78","67","  260","23.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-23","8.05"," 1136","0.00",,,,"81","64","   60","16.1","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-24","5.82"," 1721","0.00",,,,"86","64","  190","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-25","10.07"," 1243","0.00",,,,"89","68","  220","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-26","9.62"," 1558","0.00",,,,"92","70","  240","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-27","12.75"," 1404","0.00",,,,"96","77","  240","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-28","8.72"," 2353","0.00",,,,"83","71","  250","19.9","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-29","4.70"," 1359","0.00",,,,"87","69","   80","12.1","    1","    1",,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-30","7.83"," 1707","0.47",,,,"96","69","  330","44.1","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-08-31","6.93"," 0036","0.96",,,,"77","70","   30","16.1","    1",,"    1",,"    1","    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-01","5.82"," 2054","0.02",,,,"84","68","  340","15.0","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-02","8.72"," 1618","0.00",,,,"77","62","   50","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-03","4.70"," 1818","0.00",,,,"76","58","   80","12.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-04","6.71"," 1136","0.00",,,,"84","59","  280","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-05","9.84"," 0907","0.00",,,,"74","65","   50","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-06","6.04"," 0644","0.00",,,,"85","62","  220","12.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-07","7.61"," 1202","0.00",,,,"87","68","  250","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-08","12.08"," 1333","0.00",,,,"78","71","   60","17.0",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-09","9.17"," 1222","0.00",,,,"94","69","  220","17.0",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-10","12.53"," 1315","0.00",,,,"96","78","  240","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-11","6.93"," 1422","0.00",,,,"92","75","  300","16.1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-12","9.84"," 1509","0.06",,,,"83","63","  360","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-13","13.42"," 1028","0.00",,,,"67","54","   20","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-14","6.26"," 1636","0.00",,,,"72","51","  160","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-15","5.14"," 1902","0.24",,,,"62","58","  350","13.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-16","12.75"," 0857","0.00",,,,"64","55","   60","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-17","8.28"," 0834","0.00",,,,"70","53","   90","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-18","9.17"," 1943","0.51",,,,"82","62","  110","25.1","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-19","10.07"," 1652","0.00",,,,"84","70","  150","21.0","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-20","11.18"," 1811","0.02",,,,"77","59","  300","19.9",,,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-21","9.62"," 1214","0.00",,,,"67","51","  320","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-22","6.71"," 1343","0.00",,,,"67","49","   80","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-23","7.61"," 2352","0.00",,,,"67","50","  130","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-24","7.61"," 1709","0.00",,,,"91","52","   50","15.0",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-25","6.71"," 1115","0.00",,,,"71","56","   60","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-26","4.70"," 1117","0.00",,,,"75","55","   80","12.1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-27","7.38"," 1509","0.00",,,,"80","57","   90","16.1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-28","11.41"," 1253","0.02",,,,"85","58","  160","28.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-29","7.83"," 0209","0.22",,,,"84","53","  330","21.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-09-30","4.92"," 2113","0.00",,,,"76","50","  220","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-01","11.41"," 1343","0.00",,,,"79","62","  200","21.9","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-02","7.38"," 1444","0.00",,,,"77","64","   70","12.1","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-03","7.61"," 1623","0.80",,,,"78","64","  160","21.9","    1","    1","    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-04","6.04"," 0816","0.00",,,,"76","66","  210","14.1","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-05","8.05"," 1546","0.68",,,,"81","65","  140","17.0","    1",,"    1",,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-06","10.51"," 1602","0.06",,,,"76","48","  240","21.9","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-07","9.17"," 1256","0.00",,,,"67","45","  300","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-08","4.92"," 2003","0.00",,,,"76","49","  160","12.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-09","4.92"," 1330","0.00",,,,"70","52","   90","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-10","3.80"," 1647","0.00",,,,"75","51","  100","12.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-11","6.93"," 1537","0.00",,,,"77","56","   80","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-12","8.50"," 0937","0.01",,,,"73","53","  200","17.0",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-13","4.92"," 1440","0.00",,,,"65","46","  330","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-14","8.50"," 0931","0.00",,,,"62","45","  110","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-15","9.62"," 1942","0.09",,,,"65","51","  280","19.9","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-16","10.74"," 0911","0.00",,,,"54","47","  260","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-17","7.83"," 1211","0.17",,,,"54","44","  260","19.9","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-18","8.50"," 1250","0.00",,,,"50","42","  250","17.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-19","10.51"," 1644","0.01",,,,"54","43","  260","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-20","8.50"," 1758","0.02",,,,"65","41","  200","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-21","10.74"," 1401","0.03",,,,"55","36","  250","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-22","5.37"," 1109","0.03",,,,"41","31","  250","15.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-23","9.17"," 1413","0.00",,,,"46","32","  280","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-24","9.84"," 1223","0.00",,,,"44","34","  310","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-25","11.41"," 2039","0.00",,,,"51","29","  260","21.9",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-26","13.42"," 0436","0.00",,,,"55","38","  220","25.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-27","6.71"," 1321","0.00",,,,"55","32","  230","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-28","10.29"," 0805","0.00",,,,"54","36","   60","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-29","6.71"," 0804","0.00",,,,"57","43","  100","12.1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-30","6.26"," 2359","1.16",,,,"64","47","  210","15.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-10-31","11.41"," 2329","2.03",,,,"65","47","  250","28.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-01","12.75"," 0021","0.08",,,,"49","44","  250","28.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-02","7.16"," 1644","0.02",,,,"48","39","  330","17.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-03","5.59"," 2339","0.00",,,,"52","34","  130","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-04","12.75"," 1146","0.00",,,,"57","44","  170","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-05","9.17"," 2123","0.02",,,,"56","51","  180","21.9","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-06","13.87"," 1133","0.92",,,,"57","37","  250","25.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-07","8.95"," 1202","0.00",,,,"45","31","  290","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-08","9.17"," 2345","0.00",,,,"48","29","  190","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-09","17.67"," 2312","0.00",,,,"59","43","  290","29.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-10","9.17"," 0001","0.00",,,,"49","35","  280","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-11","12.53"," 1535","0.10",,,,"48","26","  340","21.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-12","10.96"," 0716","0.00",,,,"34","23","  330","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-13","14.32"," 1945","0.00",,,,"40","20","  210","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-14","14.32"," 1353","0.00",,,,"50","31","  220","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-15","10.74"," 1539","0.00",,,,"49","38","  220","17.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-16","14.99"," 1905","0.30",,,,"61","43","  180","28.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-17","21.47"," 1548","0.77",,,,"69","43","  250","42.9","    1",,"    1",,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-18","15.66"," 1154","0.00",,,,"43","31","  280","28.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-19","5.82"," 2332","0.00",,,,"41","26","  330","13.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-20","8.05"," 0929","0.16",,,,"44","31","  150","19.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-21","6.26"," 1335","0.05",,,,"51","41","  210","13.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-22","10.07"," 0721","0.03",,,,"44","28","   10","21.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-23","15.43"," 1219","0.00",,,,"29","16","  320","23.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-24","8.95"," 0019","0.00",,,,"27","12","  220","15.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-25","13.20"," 1324","0.00",,,,"32","22","  220","21.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-26","11.41"," 1932","0.00",,,,"36","18","  330","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-27","11.86"," 0307","0.00",,,,"29","14","  330","21.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-28","9.62"," 0911","0.00",,,,"34","23","  200","19.9",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-29","5.59"," 1437","0.00",,,,"37","18","  160","12.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-11-30","8.95"," 1411","0.00",,,,"51","31","  200","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-01","4.92"," 1101","0.00",,,,"44","30","   20","13.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-02","6.71"," 0738","0.09",,,,"43","33","  110","14.1","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-03","7.61"," 1522","0.00",,,,"51","37","  120","14.1","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-04","11.18"," 2352","0.00",,,,"57","42","  260","25.1","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-05","14.09"," 2352","0.00",,,,"42","22","  250","25.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-06","9.40"," 2229","0.00",,,,"22","14","  320","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-07","6.04"," 0115","0.00",,,,"21","9","  320","14.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-08","8.50"," 0915","0.10",,,,"26","16","  110","19.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-09","14.32"," 1424","0.00",,,,"26","3","  250","28.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-10","14.09"," 1356","0.00",,,,"22","1","  250","25.9",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-11","9.62"," 1701","0.01",,,,"21","2","  290","17.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-12","10.51"," 1238","0.00",,,,"20","-3","  240","23.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-13","5.14"," 1724","0.04",,,,"31","15","   80","12.1","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-14","11.41"," 1613","0.10",,,,"30","23","  340","16.1","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-15","11.63"," 0533","0.00",,,,"23","12","  300","23.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-16","4.47"," 2152","0.01",,,,"22","12","  270","14.1","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-17","12.53"," 2203","0.00",,,,"33","16","  290","21.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-18","11.63"," 2053","0.00",,,,"34","16","  210","21.0",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-19","4.92"," 0635","0.05",,,,"43","34","  220","13.0","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-20","7.61"," 0843","0.13",,,,"37","34","   30","14.1","    1","    1",,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-21","8.95"," 2239","0.26",,,,"36","32","   50","28.0","    1","    1",,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-22","10.74"," 0355","0.05",,,,"35","26","   20","21.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-23","13.65"," 1946","0.00",,,,"27","0","  270","21.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-24","8.72"," 2006","0.00",,,,"19","-1","  160","16.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-25","10.51"," 0442","0.02",,,,"27","19","  200","18.1","    1",,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-26","10.51"," 0119","0.00",,,,"36","15","  280","19.9","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-27","9.62"," 2028","0.00",,,,"44","26","  210","21.0","    1",,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-28","12.08"," 1943","0.00",,,,"51","34","  200","18.1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2013-12-29","12.53"," 1029","0.00",,,,"39","12","  350","23.9","    1",,,,,"    1",,
