"","Date","visitor_count","is_schyr","quarter","year","school_year","enrollment","total_trips","X","Quarter..String.","major_enroll","tot_major_count","totcs","totcy","plotdate","non_cy","cs_pct","STATION","NAME","DATE","AWND","PGTM","PRCP","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"1676",2014-02-03,6727,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/3/14",4.25,1417,0,22,1,250,240,10.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",2014-02-04,6863,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/4/14",6.49,2320,0.01,25,10,50,40,21.9,25.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1678",2014-02-05,6383,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/5/14",14.09,1029,0.04,25,9,10,10,25.1,33.1,1,NA,NA,NA,NA,NA,1,NA,NA
"1679",2014-02-06,5432,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/6/14",11.18,1127,0,12,-1,270,260,19.9,23.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"1680",2014-02-07,3958,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/7/14",10.51,1319,0,11,-3,250,230,21,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",2014-02-08,2297,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/8/14",4.7,1209,0.07,17,6,200,150,10.1,18.1,1,1,NA,NA,NA,NA,NA,NA,NA
"1682",2014-02-09,4246,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/9/14",7.83,1457,0,20,7,260,290,16.1,21.9,1,NA,NA,NA,NA,NA,1,NA,NA
"1683",2014-02-10,6765,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/10/14",7.61,1112,0,13,-2,340,330,15,17,NA,NA,NA,NA,NA,NA,1,NA,NA
"1684",2014-02-11,6691,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/11/14",5.59,1452,0,15,-4,180,190,10.1,18.1,NA,NA,NA,NA,NA,NA,1,NA,NA
"1685",2014-02-12,6368,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/12/14",4.92,1335,0,23,2,200,170,12.1,19.9,1,NA,NA,NA,NA,NA,1,NA,NA
"1686",2014-02-13,4812,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/13/14",11.18,2030,0,34,15,280,260,29.1,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687",2014-02-14,2963,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/14/14",9.17,1,0,22,13,290,290,18.1,23,NA,NA,NA,NA,NA,NA,1,NA,NA
"1688",2014-02-15,2384,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/15/14",6.04,1447,0.01,24,6,210,170,14.1,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"1689",2014-02-16,3760,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/16/14",9.4,1510,0,28,18,20,20,17,21.9,1,NA,NA,NA,NA,NA,1,NA,NA
"1690",2014-02-17,6098,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/17/14",11.18,1107,0.38,29,22,290,130,21.9,29.1,1,1,NA,NA,NA,NA,1,NA,NA
"1691",2014-02-18,6503,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/18/14",11.41,1622,0,45,23,200,200,23.9,32,1,NA,NA,NA,NA,NA,1,NA,NA
"1692",2014-02-19,6748,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/19/14",7.61,551,0,45,32,230,280,15,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693",2014-02-20,5719,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/20/14",13.2,2024,0.77,51,35,240,250,44.1,59.1,1,1,1,NA,NA,NA,NA,NA,NA
"1694",2014-02-21,4034,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/21/14",23.26,618,0,37,28,240,230,38.9,51,1,NA,NA,NA,NA,NA,NA,NA,NA
"1695",2014-02-22,2292,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/22/14",10.96,2312,0,35,23,310,300,17,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",2014-02-23,4356,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/23/14",11.41,1934,0,29,16,270,270,21,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",2014-02-24,6622,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/24/14",11.63,1305,0,25,13,260,260,21,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698",2014-02-25,6310,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/25/14",11.86,1747,0,24,7,260,290,17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699",2014-02-26,6003,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/26/14",NA,2225,NA,19,8,240,240,28,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700",2014-02-27,5577,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/27/14",13.42,120,0,19,6,320,280,29.1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",2014-02-28,4083,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2/28/14",8.95,1440,0,32,6,160,130,18.1,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",2014-03-01,2295,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/1/14",9.4,1451,0.05,32,12,350,20,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",2014-03-02,3851,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/2/14",11.86,1927,0.01,16,5,330,330,17,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704",2014-03-03,6459,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/3/14",5.82,35,0,20,1,350,350,16.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",2014-03-04,6348,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/4/14",6.71,1249,0,27,12,230,220,12.1,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706",2014-03-05,6369,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/5/14",12.97,1454,0.02,24,20,60,60,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",2014-03-06,5524,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/6/14",6.93,1521,0,32,16,60,100,12.1,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708",2014-03-07,4392,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/7/14",7.16,1321,0,46,20,200,200,16.1,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709",2014-03-08,2917,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/8/14",11.18,457,0.01,39,23,20,10,21.9,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",2014-03-09,4750,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/9/14",12.08,1600,0,42,21,210,220,21.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711",2014-03-10,7553,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/10/14",12.97,141,0,54,41,240,240,21,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712",2014-03-11,7207,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/11/14",10.74,2157,0.37,51,33,30,20,25.9,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713",2014-03-12,6453,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/12/14",16.11,413,0.13,34,18,350,30,30,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714",2014-03-13,6210,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/13/14",10.07,1640,0,39,14,200,190,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715",2014-03-14,5980,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/14/14",16.33,1550,0,54,38,270,250,29.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716",2014-03-15,4751,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/15/14",12.3,2226,0,40,28,30,30,23.9,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717",2014-03-16,5938,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/16/14",19.69,339,0,29,19,30,30,30,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",2014-03-17,7292,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/17/14",8.5,2131,0,39,20,160,160,14.1,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719",2014-03-18,6566,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/18/14",10.74,1612,0,51,30,130,120,23,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720",2014-03-19,5384,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/19/14",12.75,1630,0.39,47,35,270,280,23.9,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721",2014-03-20,4561,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/20/14",8.05,48,0,48,31,300,300,19.9,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722",2014-03-21,2620,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/21/14",11.86,2249,0,58,33,290,300,25.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",2014-03-22,613,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/22/14",12.3,213,0,42,29,330,330,23.9,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",2014-03-23,378,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/23/14",9.4,103,0,30,21,340,330,18.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725",2014-03-24,1371,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/24/14",6.26,1653,0,37,20,260,250,14.1,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726",2014-03-25,1370,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/25/14",13.42,1303,0,31,21,280,290,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727",2014-03-26,1405,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/26/14",10.51,2233,0,39,17,190,180,21.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",2014-03-27,1356,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/27/14",17.9,2154,0.12,54,35,200,200,29.1,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",2014-03-28,1135,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/28/14",12.75,58,0.04,55,34,250,250,31.1,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",2014-03-29,570,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/29/14",10.51,1327,0,41,28,30,10,19.9,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",2014-03-30,1127,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/30/14",7.16,1637,0,57,25,200,200,17,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",2014-03-31,4962,1,1,2014,2013,5741,0,20,"Winter 2014",5589,6607,120,2145,2014.25,4462,0.02689377,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","3/31/14",15.88,1237,0.03,68,44,160,160,29.1,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",2014-04-01,5431,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/1/14",18.34,643,0,57,34,250,250,32,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",2014-04-02,5438,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/2/14",10.51,1909,0,45,36,30,30,18.1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735",2014-04-03,4736,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/3/14",12.97,1017,1.08,42,37,80,80,25.9,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",2014-04-04,3852,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/4/14",15.88,1516,0.01,46,35,260,260,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",2014-04-05,2167,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/5/14",7.83,1349,0,49,33,90,100,16.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",2014-04-06,3814,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/6/14",6.93,918,0,56,36,120,200,14.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739",2014-04-07,6171,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/7/14",8.05,1140,0,55,37,30,30,19.9,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740",2014-04-08,6005,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/8/14",5.82,1254,0.02,57,40,70,80,16.1,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741",2014-04-09,6022,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/9/14",9.17,1623,0,63,36,240,220,21,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742",2014-04-10,5319,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/10/14",11.18,1015,0,64,44,240,230,23.9,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743",2014-04-11,3733,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/11/14",5.82,1439,0,70,41,240,240,19.9,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744",2014-04-12,2151,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/12/14",14.32,1545,0,80,52,210,200,31.1,42.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745",2014-04-13,3781,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/13/14",14.09,2247,0.45,72,46,200,200,29.1,42.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",2014-04-14,5951,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/14/14",16.11,355,0.16,64,31,330,240,30,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",2014-04-15,6052,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/15/14",9.84,1104,0,38,27,330,320,18.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748",2014-04-16,6116,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/16/14",14.32,1446,0,52,31,140,170,25.1,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749",2014-04-17,5518,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/17/14",11.86,858,0,63,43,240,200,19.9,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750",2014-04-18,3901,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/18/14",9.17,1918,0,51,39,30,40,17,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",2014-04-19,2227,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/19/14",9.17,13,0,64,38,50,50,16.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",2014-04-20,3327,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/20/14",10.07,1442,0,78,47,210,170,16.1,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753",2014-04-21,6374,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/21/14",9.4,1621,0.51,78,59,250,230,23.9,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754",2014-04-22,6408,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/22/14",12.53,707,0,60,40,30,340,23.9,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",2014-04-23,6432,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/23/14",10.29,656,0.02,51,37,20,30,17,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756",2014-04-24,5625,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/24/14",13.42,1452,0.01,64,41,140,140,25.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757",2014-04-25,4055,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/25/14",11.18,1356,0.24,69,47,290,310,25.1,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",2014-04-26,2338,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/26/14",14.09,1730,0.01,60,40,30,30,23,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",2014-04-27,4102,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/27/14",15.88,807,0.03,61,42,110,110,29.1,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760",2014-04-28,6625,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/28/14",16.33,831,0.48,58,47,80,80,31.1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761",2014-04-29,6616,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/29/14",9.62,1054,0.11,67,50,220,150,25.9,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762",2014-04-30,6534,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/30/14",10.74,1530,0.12,53,46,250,240,21,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763",2014-05-01,5932,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/1/14",14.09,1316,0.09,50,43,250,240,25.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764",2014-05-02,4310,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/2/14",11.86,1334,0.04,80,47,180,240,17,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",2014-05-03,2643,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/3/14",14.09,1143,0,68,49,290,290,25.9,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",2014-05-04,4421,1,2,2014,2013,5741,0,21,"Spring 2014",5375,6539,155,1305,2014.5,5234,0.029614062,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/4/14",11.18,51,0,61,47,290,290,17,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
