"","Date","visitor_count","is_schyr","quarter","year","school_year"
"2378",2016-01-05,5097,1,1,2016,2015
"2379",2016-01-06,5342,1,1,2016,2015
"2380",2016-01-07,4792,1,1,2016,2015
"2381",2016-01-08,3596,1,1,2016,2015
"2382",2016-01-09,1793,1,1,2016,2015
"2383",2016-01-10,3384,1,1,2016,2015
"2384",2016-01-11,5699,1,1,2016,2015
"2385",2016-01-12,5505,1,1,2016,2015
"2386",2016-01-13,5553,1,1,2016,2015
"2387",2016-01-14,5233,1,1,2016,2015
"2388",2016-01-15,3607,1,1,2016,2015
"2389",2016-01-16,1856,1,1,2016,2015
"2390",2016-01-17,2422,1,1,2016,2015
"2391",2016-01-18,4271,1,1,2016,2015
"2392",2016-01-19,6147,1,1,2016,2015
"2393",2016-01-20,5922,1,1,2016,2015
"2394",2016-01-21,5398,1,1,2016,2015
"2395",2016-01-22,3926,1,1,2016,2015
"2396",2016-01-23,2346,1,1,2016,2015
"2397",2016-01-24,4115,1,1,2016,2015
"2398",2016-01-25,6588,1,1,2016,2015
"2399",2016-01-26,6362,1,1,2016,2015
"2400",2016-01-27,6200,1,1,2016,2015
"2401",2016-01-28,5759,1,1,2016,2015
"2402",2016-01-29,3990,1,1,2016,2015
"2403",2016-01-30,2584,1,1,2016,2015
"2404",2016-01-31,4210,1,1,2016,2015
"2405",2016-02-01,6710,1,1,2016,2015
"2406",2016-02-02,5945,1,1,2016,2015
"2407",2016-02-03,6665,1,1,2016,2015
"2408",2016-02-04,5665,1,1,2016,2015
"2409",2016-02-05,4251,1,1,2016,2015
"2410",2016-02-06,2541,1,1,2016,2015
"2411",2016-02-07,3883,1,1,2016,2015
"2412",2016-02-08,6663,1,1,2016,2015
"2413",2016-02-09,6150,1,1,2016,2015
"2414",2016-02-10,5975,1,1,2016,2015
"2415",2016-02-11,4517,1,1,2016,2015
"2416",2016-02-12,3081,1,1,2016,2015
"2417",2016-02-13,2048,1,1,2016,2015
"2418",2016-02-14,3020,1,1,2016,2015
"2419",2016-02-15,6104,1,1,2016,2015
"2420",2016-02-16,6234,1,1,2016,2015
"2421",2016-02-17,6409,1,1,2016,2015
"2422",2016-02-18,5340,1,1,2016,2015
"2423",2016-02-19,4184,1,1,2016,2015
"2424",2016-02-20,2320,1,1,2016,2015
"2425",2016-02-21,3888,1,1,2016,2015
"2426",2016-02-22,6500,1,1,2016,2015
"2427",2016-02-23,6338,1,1,2016,2015
"2428",2016-02-24,5585,1,1,2016,2015
"2429",2016-02-25,5244,1,1,2016,2015
"2430",2016-02-26,4040,1,1,2016,2015
"2431",2016-02-27,2386,1,1,2016,2015
"2432",2016-02-28,3969,1,1,2016,2015
"2433",2016-02-29,6246,1,1,2016,2015
"2434",2016-03-01,5726,1,1,2016,2015
"2435",2016-03-02,5901,1,1,2016,2015
"2436",2016-03-03,5026,1,1,2016,2015
"2437",2016-03-04,3962,1,1,2016,2015
"2438",2016-03-05,2735,1,1,2016,2015
"2439",2016-03-06,4252,1,1,2016,2015
"2440",2016-03-07,6997,1,1,2016,2015
"2441",2016-03-08,6682,1,1,2016,2015
"2442",2016-03-09,6096,1,1,2016,2015
"2443",2016-03-10,6138,1,1,2016,2015
"2444",2016-03-11,5519,1,1,2016,2015
"2445",2016-03-12,4129,1,1,2016,2015
"2446",2016-03-13,4927,1,1,2016,2015
"2447",2016-03-14,6925,1,1,2016,2015
"2448",2016-03-15,6517,1,1,2016,2015
"2449",2016-03-16,6065,1,1,2016,2015
"2450",2016-03-17,4045,1,1,2016,2015
"2451",2016-03-18,2055,1,1,2016,2015
"2452",2016-03-19,599,1,1,2016,2015
"2453",2016-03-20,428,1,1,2016,2015
"2454",2016-03-21,1402,1,1,2016,2015
"2455",2016-03-22,1337,1,1,2016,2015
"2456",2016-03-23,1269,1,1,2016,2015
"2457",2016-03-24,1129,1,1,2016,2015
"2458",2016-03-25,1105,1,1,2016,2015
"2459",2016-03-26,472,1,1,2016,2015
"2460",2016-03-27,866,1,1,2016,2015
"2461",2016-03-28,4944,1,1,2016,2015
"2462",2016-03-29,5197,1,1,2016,2015
"2463",2016-03-30,5166,1,1,2016,2015
"2464",2016-03-31,4847,1,1,2016,2015
"2465",2016-04-01,2991,1,2,2016,2015
"2468",2016-04-04,3501,1,2,2016,2015
"2469",2016-04-05,5772,1,2,2016,2015
"2470",2016-04-06,5450,1,2,2016,2015
"2471",2016-04-07,5473,1,2,2016,2015
"2472",2016-04-08,3812,1,2,2016,2015
"2473",2016-04-09,2079,1,2,2016,2015
"2474",2016-04-10,3639,1,2,2016,2015
"2475",2016-04-11,6099,1,2,2016,2015
"2476",2016-04-12,5907,1,2,2016,2015
"2477",2016-04-13,5827,1,2,2016,2015
"2478",2016-04-14,5673,1,2,2016,2015
"2479",2016-04-15,4196,1,2,2016,2015
"2480",2016-04-16,2288,1,2,2016,2015
"2481",2016-04-17,3828,1,2,2016,2015
"2482",2016-04-18,6193,1,2,2016,2015
"2483",2016-04-19,6164,1,2,2016,2015
"2484",2016-04-20,5980,1,2,2016,2015
"2485",2016-04-21,5374,1,2,2016,2015
"2486",2016-04-22,3752,1,2,2016,2015
"2487",2016-04-23,2212,1,2,2016,2015
"2488",2016-04-24,3733,1,2,2016,2015
"2489",2016-04-25,6613,1,2,2016,2015
"2490",2016-04-26,6430,1,2,2016,2015
"2491",2016-04-27,6219,1,2,2016,2015
"2492",2016-04-28,5884,1,2,2016,2015
"2493",2016-04-29,4331,1,2,2016,2015
"2494",2016-04-30,2523,1,2,2016,2015
"2495",2016-05-01,4294,1,2,2016,2015
"2496",2016-05-02,6588,1,2,2016,2015
"2497",2016-05-03,5849,1,2,2016,2015
"2498",2016-05-04,5718,1,2,2016,2015
"2499",2016-05-05,5211,1,2,2016,2015
"2500",2016-05-06,3616,1,2,2016,2015
"2501",2016-05-07,1974,1,2,2016,2015
"2502",2016-05-08,3364,1,2,2016,2015
"2503",2016-05-09,5761,1,2,2016,2015
"2504",2016-05-10,5648,1,2,2016,2015
"2505",2016-05-11,6070,1,2,2016,2015
"2506",2016-05-12,5348,1,2,2016,2015
"2507",2016-05-13,3780,1,2,2016,2015
"2508",2016-05-14,1856,1,2,2016,2015
"2509",2016-05-15,3655,1,2,2016,2015
"2510",2016-05-16,6274,1,2,2016,2015
"2511",2016-05-17,5988,1,2,2016,2015
"2512",2016-05-18,5757,1,2,2016,2015
"2513",2016-05-19,5252,1,2,2016,2015
"2514",2016-05-20,3835,1,2,2016,2015
"2515",2016-05-21,1955,1,2,2016,2015
"2516",2016-05-22,3538,1,2,2016,2015
"2517",2016-05-23,5950,1,2,2016,2015
"2518",2016-05-24,6096,1,2,2016,2015
"2519",2016-05-25,5818,1,2,2016,2015
"2520",2016-05-26,5591,1,2,2016,2015
"2521",2016-05-27,4212,1,2,2016,2015
"2522",2016-05-28,2524,1,2,2016,2015
"2523",2016-05-29,3450,1,2,2016,2015
"2524",2016-05-30,5628,1,2,2016,2015
"2525",2016-05-31,7086,1,2,2016,2015
"2526",2016-06-01,6530,1,2,2016,2015
"2527",2016-06-02,6081,1,2,2016,2015
"2528",2016-06-03,5225,1,2,2016,2015
"2529",2016-06-04,3632,1,2,2016,2015
"2530",2016-06-05,4491,1,2,2016,2015
"2531",2016-06-06,6452,1,2,2016,2015
"2532",2016-06-07,5458,1,2,2016,2015
"2533",2016-06-08,5074,1,2,2016,2015
"2534",2016-06-09,4180,1,2,2016,2015
"2535",2016-06-10,2855,1,2,2016,2015
"2536",2016-06-11,705,1,2,2016,2015
"2537",2016-06-12,396,1,2,2016,2015
"2538",2016-06-13,1660,1,2,2016,2015
"2539",2016-06-14,1667,1,2,2016,2015
"2540",2016-06-15,1724,1,2,2016,2015
"2541",2016-06-16,1564,1,2,2016,2015
"2542",2016-06-17,1295,1,2,2016,2015
"2543",2016-06-18,520,1,2,2016,2015
"2544",2016-06-19,402,1,2,2016,2015
"2545",2016-06-20,2056,1,2,2016,2015
"2546",2016-06-21,1943,1,2,2016,2015
"2547",2016-06-22,1850,1,2,2016,2015
"2548",2016-06-23,1952,1,2,2016,2015
"2549",2016-06-24,1579,1,2,2016,2015
"2550",2016-06-25,527,1,2,2016,2015
"2551",2016-06-26,607,1,2,2016,2015
"2552",2016-06-27,2130,1,2,2016,2015
"2553",2016-06-28,1953,1,2,2016,2015
"2554",2016-06-29,1845,1,2,2016,2015
"2555",2016-06-30,1813,1,2,2016,2015
"2556",2016-07-01,1295,0,3,2016,2015
"2557",2016-07-02,476,0,3,2016,2015
"2558",2016-07-03,513,0,3,2016,2015
"2559",2016-07-04,9,0,3,2016,2015
"2560",2016-07-05,1908,0,3,2016,2015
"2561",2016-07-06,1797,0,3,2016,2015
"2562",2016-07-07,1919,0,3,2016,2015
"2563",2016-07-08,1437,0,3,2016,2015
"2564",2016-07-09,517,0,3,2016,2015
"2565",2016-07-10,657,0,3,2016,2015
"2566",2016-07-11,1971,0,3,2016,2015
"2567",2016-07-12,2031,0,3,2016,2015
"2568",2016-07-13,2014,0,3,2016,2015
"2569",2016-07-14,1977,0,3,2016,2015
"2570",2016-07-15,1433,0,3,2016,2015
"2571",2016-07-16,481,0,3,2016,2015
"2572",2016-07-17,566,0,3,2016,2015
"2573",2016-07-18,2034,0,3,2016,2015
"2574",2016-07-19,1916,0,3,2016,2015
"2575",2016-07-20,1976,0,3,2016,2015
"2576",2016-07-21,1960,0,3,2016,2015
"2577",2016-07-22,1525,0,3,2016,2015
"2578",2016-07-23,610,0,3,2016,2015
"2579",2016-07-24,592,0,3,2016,2015
"2580",2016-07-25,1984,0,3,2016,2015
"2581",2016-07-26,2007,0,3,2016,2015
"2582",2016-07-27,1935,0,3,2016,2015
"2583",2016-07-28,1817,0,3,2016,2015
"2584",2016-07-29,1391,0,3,2016,2015
"2585",2016-07-30,449,0,3,2016,2015
"2586",2016-07-31,481,0,3,2016,2015
"2587",2016-08-01,1662,0,3,2016,2015
"2588",2016-08-02,1634,0,3,2016,2015
"2589",2016-08-03,1700,0,3,2016,2015
"2590",2016-08-04,1590,0,3,2016,2015
"2591",2016-08-05,1220,0,3,2016,2015
"2592",2016-08-06,435,0,3,2016,2015
"2593",2016-08-07,488,0,3,2016,2015
"2594",2016-08-08,1713,0,3,2016,2015
"2595",2016-08-09,1551,0,3,2016,2015
"2596",2016-08-10,1699,0,3,2016,2015
"2597",2016-08-11,1586,0,3,2016,2015
"2598",2016-08-12,1147,0,3,2016,2015
"2599",2016-08-13,464,0,3,2016,2015
"2600",2016-08-14,471,0,3,2016,2015
"2601",2016-08-15,1530,0,3,2016,2015
"2602",2016-08-16,1479,0,3,2016,2015
"2603",2016-08-17,1432,0,3,2016,2015
"2604",2016-08-18,1405,0,3,2016,2015
"2605",2016-08-19,1106,0,3,2016,2015
"2606",2016-08-20,369,0,3,2016,2015
"2607",2016-08-21,394,0,3,2016,2015
"2608",2016-08-22,1465,0,3,2016,2015
"2609",2016-08-23,1456,0,3,2016,2015
"2610",2016-08-24,1376,0,3,2016,2015
"2611",2016-08-25,1591,0,3,2016,2015
"2612",2016-08-26,1025,0,3,2016,2015
"2613",2016-08-27,399,0,3,2016,2015
"2614",2016-08-28,16,0,3,2016,2015
"2615",2016-08-29,1362,0,3,2016,2015
"2616",2016-08-30,1382,0,3,2016,2015
"2617",2016-08-31,1320,0,3,2016,2015
"2618",2016-09-01,1333,0,3,2016,2015
"2619",2016-09-02,1018,0,3,2016,2015
"2620",2016-09-03,394,0,3,2016,2015
"2621",2016-09-04,15,0,3,2016,2015
"2622",2016-09-05,25,0,3,2016,2015
"2623",2016-09-06,1752,0,3,2016,2015
"2624",2016-09-07,1749,0,3,2016,2015
"2625",2016-09-08,1546,0,3,2016,2015
"2626",2016-09-09,1336,0,3,2016,2015
"2627",2016-09-10,480,0,3,2016,2015
"2628",2016-09-11,13,0,3,2016,2015
"2629",2016-09-12,1681,0,3,2016,2015
"2630",2016-09-13,1706,0,3,2016,2015
"2631",2016-09-14,1734,0,3,2016,2015
"2632",2016-09-15,1689,0,3,2016,2015
"2633",2016-09-16,1381,0,3,2016,2015
"2634",2016-09-17,419,0,3,2016,2015
"2635",2016-09-18,14,0,3,2016,2015
"2636",2016-09-19,2207,0,3,2016,2015
"2637",2016-09-20,2009,0,3,2016,2015
"2638",2016-09-21,2359,0,3,2016,2015
"2639",2016-09-22,2342,0,3,2016,2015
"2640",2016-09-23,1940,0,3,2016,2015
"2641",2016-09-24,859,0,3,2016,2015
"2642",2016-09-25,904,0,3,2016,2015
"2643",2016-09-26,5247,0,3,2016,2015
"2644",2016-09-27,5616,0,3,2016,2015
"2645",2016-09-28,5686,0,3,2016,2015
"2646",2016-09-29,5350,0,3,2016,2015
"2647",2016-09-30,4148,0,3,2016,2015
"2648",2016-10-01,3,1,4,2016,2016
"2650",2016-10-03,6145,1,4,2016,2016
"2651",2016-10-04,6338,1,4,2016,2016
"2652",2016-10-05,6561,1,4,2016,2016
"2653",2016-10-06,5496,1,4,2016,2016
"2654",2016-10-07,4268,1,4,2016,2016
"2655",2016-10-08,2078,1,4,2016,2016
"2656",2016-10-09,3831,1,4,2016,2016
"2657",2016-10-10,7620,1,4,2016,2016
"2658",2016-10-11,6788,1,4,2016,2016
"2659",2016-10-12,6586,1,4,2016,2016
"2660",2016-10-13,6478,1,4,2016,2016
"2661",2016-10-14,4415,1,4,2016,2016
"2662",2016-10-15,2513,1,4,2016,2016
"2663",2016-10-16,4186,1,4,2016,2016
"2664",2016-10-17,7329,1,4,2016,2016
"2665",2016-10-18,7132,1,4,2016,2016
"2666",2016-10-19,6940,1,4,2016,2016
"2667",2016-10-20,6554,1,4,2016,2016
"2668",2016-10-21,4415,1,4,2016,2016
"2669",2016-10-22,2705,1,4,2016,2016
"2670",2016-10-23,4749,1,4,2016,2016
"2671",2016-10-24,7377,1,4,2016,2016
"2672",2016-10-25,7115,1,4,2016,2016
"2673",2016-10-26,6437,1,4,2016,2016
"2674",2016-10-27,5996,1,4,2016,2016
"2675",2016-10-28,4170,1,4,2016,2016
"2676",2016-10-29,2497,1,4,2016,2016
"2677",2016-10-30,4487,1,4,2016,2016
"2678",2016-10-31,7334,1,4,2016,2016
"2679",2016-11-01,6679,1,4,2016,2016
"2680",2016-11-02,6084,1,4,2016,2016
"2681",2016-11-03,5801,1,4,2016,2016
"2682",2016-11-04,3799,1,4,2016,2016
"2683",2016-11-05,2405,1,4,2016,2016
"2684",2016-11-06,4327,1,4,2016,2016
"2685",2016-11-07,6933,1,4,2016,2016
"2686",2016-11-08,5759,1,4,2016,2016
"2687",2016-11-09,5684,1,4,2016,2016
"2688",2016-11-10,5558,1,4,2016,2016
"2689",2016-11-11,4214,1,4,2016,2016
"2690",2016-11-12,2273,1,4,2016,2016
"2691",2016-11-13,3934,1,4,2016,2016
"2692",2016-11-14,6645,1,4,2016,2016
"2693",2016-11-15,6406,1,4,2016,2016
"2694",2016-11-16,6269,1,4,2016,2016
"2695",2016-11-17,5453,1,4,2016,2016
"2696",2016-11-18,3772,1,4,2016,2016
"2697",2016-11-19,2100,1,4,2016,2016
"2698",2016-11-20,3684,1,4,2016,2016
"2699",2016-11-21,6350,1,4,2016,2016
"2700",2016-11-22,4883,1,4,2016,2016
"2701",2016-11-23,2497,1,4,2016,2016
"2702",2016-11-24,8,1,4,2016,2016
"2703",2016-11-25,820,1,4,2016,2016
"2704",2016-11-26,1436,1,4,2016,2016
"2705",2016-11-27,2763,1,4,2016,2016
"2706",2016-11-28,6527,1,4,2016,2016
"2707",2016-11-29,7036,1,4,2016,2016
"2708",2016-11-30,6083,1,4,2016,2016
"2709",2016-12-01,6361,1,4,2016,2016
"2710",2016-12-02,5903,1,4,2016,2016
"2711",2016-12-03,4522,1,4,2016,2016
"2712",2016-12-04,5468,1,4,2016,2016
"2713",2016-12-05,7350,1,4,2016,2016
"2714",2016-12-06,6597,1,4,2016,2016
"2715",2016-12-07,5937,1,4,2016,2016
"2716",2016-12-08,4283,1,4,2016,2016
"2717",2016-12-09,2525,1,4,2016,2016
"2718",2016-12-10,618,1,4,2016,2016
"2719",2016-12-11,287,1,4,2016,2016
"2720",2016-12-12,1527,1,4,2016,2016
"2721",2016-12-13,1180,1,4,2016,2016
"2722",2016-12-14,1048,1,4,2016,2016
"2723",2016-12-15,772,1,4,2016,2016
"2724",2016-12-16,725,1,4,2016,2016
"2725",2016-12-17,247,1,4,2016,2016
"2726",2016-12-18,135,1,4,2016,2016
"2727",2016-12-19,825,1,4,2016,2016
"2728",2016-12-20,833,1,4,2016,2016
"2729",2016-12-21,739,1,4,2016,2016
"2730",2016-12-22,670,1,4,2016,2016
"2731",2016-12-23,429,1,4,2016,2016
"2732",2016-12-24,9,1,4,2016,2016
"2733",2016-12-26,11,1,4,2016,2016
"2734",2016-12-27,568,1,4,2016,2016
"2735",2016-12-28,597,1,4,2016,2016
"2736",2016-12-29,608,1,4,2016,2016
"2737",2016-12-30,560,1,4,2016,2016
"2738",2016-12-31,5,1,4,2016,2016
"2739",2017-01-01,7,1,1,2017,2016
"2740",2017-01-02,907,1,1,2017,2016
"2741",2017-01-03,4376,1,1,2017,2016
"2742",2017-01-04,4877,1,1,2017,2016
"2743",2017-01-05,4514,1,1,2017,2016
"2744",2017-01-06,3409,1,1,2017,2016
"2745",2017-01-07,1659,1,1,2017,2016
"2746",2017-01-08,3381,1,1,2017,2016
"2747",2017-01-09,5727,1,1,2017,2016
"2748",2017-01-10,5239,1,1,2017,2016
"2749",2017-01-11,5552,1,1,2017,2016
"2750",2017-01-12,4718,1,1,2017,2016
"2751",2017-01-13,3629,1,1,2017,2016
"2752",2017-01-14,1755,1,1,2017,2016
"2753",2017-01-15,2683,1,1,2017,2016
"2754",2017-01-16,4106,1,1,2017,2016
"2755",2017-01-17,6210,1,1,2017,2016
"2756",2017-01-18,6058,1,1,2017,2016
"2757",2017-01-19,5236,1,1,2017,2016
"2758",2017-01-20,3914,1,1,2017,2016
"2759",2017-01-21,2239,1,1,2017,2016
"2760",2017-01-22,4276,1,1,2017,2016
"2761",2017-01-23,6623,1,1,2017,2016
"2762",2017-01-24,6493,1,1,2017,2016
"2763",2017-01-25,6261,1,1,2017,2016
"2764",2017-01-26,5530,1,1,2017,2016
"2765",2017-01-27,3881,1,1,2017,2016
"2766",2017-01-28,2209,1,1,2017,2016
"2767",2017-01-29,4153,1,1,2017,2016
"2768",2017-01-30,6778,1,1,2017,2016
"2769",2017-01-31,6445,1,1,2017,2016
"2770",2017-02-01,6567,1,1,2017,2016
"2771",2017-02-02,5648,1,1,2017,2016
"2772",2017-02-03,4126,1,1,2017,2016
"2773",2017-02-04,2657,1,1,2017,2016
"2774",2017-02-05,3970,1,1,2017,2016
"2775",2017-02-06,6914,1,1,2017,2016
"2776",2017-02-07,6517,1,1,2017,2016
"2777",2017-02-08,6250,1,1,2017,2016
"2778",2017-02-09,4867,1,1,2017,2016
"2779",2017-02-10,3437,1,1,2017,2016
"2780",2017-02-11,2452,1,1,2017,2016
"2781",2017-02-12,4255,1,1,2017,2016
"2782",2017-02-13,6881,1,1,2017,2016
"2783",2017-02-14,6316,1,1,2017,2016
"2784",2017-02-15,6246,1,1,2017,2016
"2785",2017-02-16,5312,1,1,2017,2016
"2786",2017-02-17,4041,1,1,2017,2016
"2787",2017-02-18,2148,1,1,2017,2016
"2788",2017-02-19,3987,1,1,2017,2016
"2789",2017-02-20,6762,1,1,2017,2016
"2790",2017-02-21,6597,1,1,2017,2016
"2791",2017-02-22,6604,1,1,2017,2016
"2792",2017-02-23,5320,1,1,2017,2016
"2793",2017-02-24,3911,1,1,2017,2016
"2794",2017-02-25,2263,1,1,2017,2016
"2795",2017-02-26,4178,1,1,2017,2016
"2796",2017-02-27,6684,1,1,2017,2016
"2797",2017-02-28,5979,1,1,2017,2016
"2798",2017-03-01,6085,1,1,2017,2016
"2799",2017-03-02,5283,1,1,2017,2016
"2800",2017-03-03,4253,1,1,2017,2016
"2801",2017-03-04,2915,1,1,2017,2016
"2802",2017-03-05,4577,1,1,2017,2016
"2803",2017-03-06,7549,1,1,2017,2016
"2804",2017-03-07,7196,1,1,2017,2016
"2805",2017-03-08,6226,1,1,2017,2016
"2806",2017-03-09,6203,1,1,2017,2016
"2807",2017-03-10,5539,1,1,2017,2016
"2808",2017-03-11,4187,1,1,2017,2016
"2809",2017-03-12,5941,1,1,2017,2016
"2810",2017-03-13,6825,1,1,2017,2016
"2811",2017-03-14,5624,1,1,2017,2016
"2812",2017-03-15,5527,1,1,2017,2016
"2813",2017-03-16,4176,1,1,2017,2016
"2814",2017-03-17,2030,1,1,2017,2016
"2815",2017-03-18,540,1,1,2017,2016
"2816",2017-03-19,348,1,1,2017,2016
"2817",2017-03-20,1229,1,1,2017,2016
"2818",2017-03-21,1227,1,1,2017,2016
"2819",2017-03-22,1192,1,1,2017,2016
"2820",2017-03-23,1226,1,1,2017,2016
"2821",2017-03-24,1101,1,1,2017,2016
"2822",2017-03-25,407,1,1,2017,2016
"2823",2017-03-26,898,1,1,2017,2016
"2824",2017-03-27,4471,1,1,2017,2016
"2825",2017-03-28,5013,1,1,2017,2016
"2826",2017-03-29,5122,1,1,2017,2016
"2827",2017-03-30,4419,1,1,2017,2016
"2828",2017-03-31,3810,1,1,2017,2016
"2829",2017-04-01,1991,1,2,2017,2016
"2830",2017-04-02,3825,1,2,2017,2016
"2831",2017-04-03,5646,1,2,2017,2016
"2832",2017-04-04,6192,1,2,2017,2016
"2833",2017-04-05,5539,1,2,2017,2016
"2834",2017-04-06,5298,1,2,2017,2016
"2835",2017-04-07,3783,1,2,2017,2016
"2836",2017-04-08,2105,1,2,2017,2016
"2837",2017-04-09,3999,1,2,2017,2016
"2838",2017-04-10,5824,1,2,2017,2016
"2839",2017-04-11,6068,1,2,2017,2016
"2840",2017-04-12,5994,1,2,2017,2016
"2841",2017-04-13,5181,1,2,2017,2016
"2842",2017-04-14,3890,1,2,2017,2016
"2843",2017-04-15,2088,1,2,2017,2016
"2844",2017-04-16,3959,1,2,2017,2016
"2845",2017-04-17,6601,1,2,2017,2016
"2846",2017-04-18,6574,1,2,2017,2016
"2847",2017-04-19,6248,1,2,2017,2016
"2848",2017-04-20,5683,1,2,2017,2016
"2849",2017-04-21,4183,1,2,2017,2016
"2850",2017-04-22,2783,1,2,2017,2016
"2851",2017-04-23,4504,1,2,2017,2016
"2852",2017-04-24,7103,1,2,2017,2016
"2853",2017-04-25,6826,1,2,2017,2016
"2854",2017-04-26,6886,1,2,2017,2016
"2855",2017-04-27,5659,1,2,2017,2016
"2856",2017-04-28,4340,1,2,2017,2016
"2857",2017-04-29,2411,1,2,2017,2016
"2858",2017-04-30,4395,1,2,2017,2016
"2859",2017-05-01,6579,1,2,2017,2016
"2860",2017-05-02,5876,1,2,2017,2016
"2861",2017-05-03,5901,1,2,2017,2016
"2862",2017-05-04,5267,1,2,2017,2016
"2863",2017-05-05,3698,1,2,2017,2016
"2864",2017-05-06,2271,1,2,2017,2016
"2865",2017-05-07,3800,1,2,2017,2016
"2866",2017-05-08,6198,1,2,2017,2016
"2867",2017-05-09,5808,1,2,2017,2016
"2868",2017-05-10,5620,1,2,2017,2016
"2869",2017-05-11,5342,1,2,2017,2016
"2870",2017-05-12,3672,1,2,2017,2016
"2871",2017-05-13,2137,1,2,2017,2016
"2872",2017-05-14,3850,1,2,2017,2016
"2873",2017-05-15,6268,1,2,2017,2016
"2874",2017-05-16,5950,1,2,2017,2016
"2875",2017-05-17,5703,1,2,2017,2016
"2876",2017-05-18,5033,1,2,2017,2016
"2877",2017-05-19,3509,1,2,2017,2016
"2878",2017-05-20,2009,1,2,2017,2016
"2879",2017-05-21,3777,1,2,2017,2016
"2880",2017-05-22,6134,1,2,2017,2016
"2881",2017-05-23,5878,1,2,2017,2016
"2882",2017-05-24,5652,1,2,2017,2016
"2883",2017-05-25,5550,1,2,2017,2016
"2884",2017-05-26,3828,1,2,2017,2016
"2885",2017-05-27,2419,1,2,2017,2016
"2886",2017-05-28,3434,1,2,2017,2016
"2887",2017-05-29,5529,1,2,2017,2016
"2888",2017-05-30,7053,1,2,2017,2016
"2889",2017-05-31,6334,1,2,2017,2016
"2890",2017-06-01,5458,1,2,2017,2016
"2891",2017-06-02,5163,1,2,2017,2016
"2892",2017-06-03,3716,1,2,2017,2016
"2893",2017-06-04,4955,1,2,2017,2016
"2894",2017-06-05,5940,1,2,2017,2016
"2895",2017-06-06,5712,1,2,2017,2016
"2896",2017-06-07,5069,1,2,2017,2016
"2897",2017-06-08,3049,1,2,2017,2016
"2898",2017-06-09,2211,1,2,2017,2016
"2899",2017-06-10,696,1,2,2017,2016
"2900",2017-06-11,393,1,2,2017,2016
"2901",2017-06-12,1682,1,2,2017,2016
"2902",2017-06-13,1527,1,2,2017,2016
"2903",2017-06-14,1518,1,2,2017,2016
"2904",2017-06-15,1419,1,2,2017,2016
"2905",2017-06-16,1234,1,2,2017,2016
"2906",2017-06-17,467,1,2,2017,2016
"2907",2017-06-18,319,1,2,2017,2016
"2908",2017-06-19,1787,1,2,2017,2016
"2909",2017-06-20,1824,1,2,2017,2016
"2910",2017-06-21,1978,1,2,2017,2016
"2911",2017-06-22,1888,1,2,2017,2016
"2912",2017-06-23,1517,1,2,2017,2016
"2913",2017-06-24,484,1,2,2017,2016
"2914",2017-06-25,536,1,2,2017,2016
"2915",2017-06-26,1941,1,2,2017,2016
"2916",2017-06-27,1849,1,2,2017,2016
"2917",2017-06-28,1841,1,2,2017,2016
"2918",2017-06-29,1684,1,2,2017,2016
"2919",2017-06-30,1365,1,2,2017,2016
"2920",2017-07-01,433,0,3,2017,2016
"2921",2017-07-02,474,0,3,2017,2016
"2922",2017-07-03,1558,0,3,2017,2016
"2923",2017-07-04,6,0,3,2017,2016
"2924",2017-07-05,1883,0,3,2017,2016
"2925",2017-07-06,1961,0,3,2017,2016
"2926",2017-07-07,1506,0,3,2017,2016
"2927",2017-07-08,503,0,3,2017,2016
"2928",2017-07-09,581,0,3,2017,2016
"2929",2017-07-10,1887,0,3,2017,2016
"2930",2017-07-11,1965,0,3,2017,2016
"2931",2017-07-12,1756,0,3,2017,2016
"2932",2017-07-13,1980,0,3,2017,2016
"2933",2017-07-14,1310,0,3,2017,2016
"2934",2017-07-15,497,0,3,2017,2016
"2935",2017-07-16,595,0,3,2017,2016
"2936",2017-07-17,2106,0,3,2017,2016
"2937",2017-07-18,2081,0,3,2017,2016
"2938",2017-07-19,2013,0,3,2017,2016
"2939",2017-07-20,1882,0,3,2017,2016
"2940",2017-07-21,1410,0,3,2017,2016
"2941",2017-07-22,512,0,3,2017,2016
"2942",2017-07-23,611,0,3,2017,2016
"2943",2017-07-24,1919,0,3,2017,2016
"2944",2017-07-25,1988,0,3,2017,2016
"2945",2017-07-26,1963,0,3,2017,2016
"2946",2017-07-27,1885,0,3,2017,2016
"2947",2017-07-28,1280,0,3,2017,2016
"2948",2017-07-29,406,0,3,2017,2016
"2949",2017-07-30,494,0,3,2017,2016
"2950",2017-07-31,1780,0,3,2017,2016
"2951",2017-08-01,1648,0,3,2017,2016
"2952",2017-08-02,1800,0,3,2017,2016
"2953",2017-08-03,1582,0,3,2017,2016
"2954",2017-08-04,1238,0,3,2017,2016
"2955",2017-08-05,419,0,3,2017,2016
"2956",2017-08-06,472,0,3,2017,2016
"2957",2017-08-07,1689,0,3,2017,2016
"2958",2017-08-08,1662,0,3,2017,2016
"2959",2017-08-09,1613,0,3,2017,2016
"2960",2017-08-10,1581,0,3,2017,2016
"2961",2017-08-11,1123,0,3,2017,2016
"2962",2017-08-12,451,0,3,2017,2016
"2963",2017-08-13,426,0,3,2017,2016
"2964",2017-08-14,1518,0,3,2017,2016
"2965",2017-08-15,1535,0,3,2017,2016
